,Isolate,ETHIONAMIDE
1275,site.03.subj.GB-90610042.lab.IML-02040.iso.1,0.7269245982170105
1276,site.03.subj.GB-90610132.lab.IML-01982.iso.1,0.7274218797683716
1277,site.03.subj.GB-90620146.lab.IML-02003.iso.1,0.7269245982170105
1278,site.03.subj.GB-90620158.lab.IML-02022.iso.1,0.7269245386123657
1279,site.03.subj.GB-90640003.lab.IML-01895.iso.1,0.7269245386123657
1280,site.03.subj.GB-90640090.lab.IML-02041.iso.1,0.7262668609619141
1281,site.03.subj.GB-90710009.lab.IML-01985.iso.1,0.7269245982170105
1282,site.03.subj.GB-90720148.lab.IML-01969.iso.1,0.7269245982170105
1283,site.03.subj.GB-90730068.lab.IML-01971.iso.1,0.7269245982170105
1284,site.03.subj.GB-90740034.lab.IML-01972.iso.1,0.7269245982170105
1285,site.03.subj.GB-90810112.lab.IML-01973.iso.1,0.7269245982170105
1286,site.03.subj.GB-90820082.lab.IML-02042.iso.1,0.7264915704727173
1287,site.03.subj.GB-90820134.lab.IML-02023.iso.1,0.7269245982170105
1288,site.03.subj.GB-90840002.lab.IML-02008.iso.1,0.7269245982170105
1289,site.03.subj.GB-90840021.lab.IML-01984.iso.1,0.7269245982170105
1290,site.03.subj.GB-90920055.lab.IML-01977.iso.1,0.7269245982170105
1291,site.03.subj.GB-90940076.lab.IML-01989.iso.1,0.7257116436958313
1292,site.03.subj.GB-90940120.lab.IML-01978.iso.1,0.7269245982170105
1293,site.03.subj.GB-90950030.lab.IML-01976.iso.1,0.7269245982170105
1294,site.03.subj.GB-91020003.lab.IML-01903.iso.1,0.7269245982170105
1295,site.03.subj.GB-91450143.lab.IML-01559.iso.1,0.7269245982170105
1296,site.03.subj.GB-91520038.lab.IML-01891.iso.1,0.7269245982170105
1297,site.03.subj.GB-91540070.lab.IML-00993.iso.1,0.7266091704368591
1298,site.03.subj.GB-91540133.lab.IML-01053.iso.1,0.7269245982170105
1299,site.03.subj.GB-91540138.lab.IML-01054.iso.1,0.7269245982170105
1300,site.03.subj.GB-91540140.lab.IML-01055.iso.1,0.7269245982170105
1301,site.03.subj.GB-91540141.lab.IML-01056.iso.1,0.7269245982170105
1302,site.03.subj.GB-91540144.lab.IML-01052.iso.1,0.7269245982170105
1303,site.03.subj.GB-91740042.lab.IML-01890.iso.1,0.7279781103134155
1304,site.03.subj.GB-91760001.lab.IML-01889.iso.1,0.7269245982170105
1305,site.03.subj.GB-91850100.lab.IML-01820.iso.1,0.7269245982170105
1306,site.03.subj.GB-91920042.lab.IML-01868.iso.1,0.7299197912216187
1307,site.03.subj.GB-91930063.lab.IML-01869.iso.1,0.728572428226471
1308,site.03.subj.GB-91940044.lab.IML-01659.iso.1,0.7269245982170105
1309,site.03.subj.GB-91940164.lab.IML-01663.iso.1,0.7286560535430908
1310,site.03.subj.GB-92040075.lab.IML-01870.iso.1,0.7255141735076904
1311,site.03.subj.GB-92120013.lab.IML-01656.iso.1,0.7269245386123657
1312,site.03.subj.GB-92140126.lab.IML-01658.iso.1,0.7269245982170105
1313,site.03.subj.GB-92160046.lab.IML-01606.iso.1,0.7268103361129761
1314,site.03.subj.GB-92250159.lab.IML-01172.iso.1,0.16449150443077087
1315,site.03.subj.GB-92320002.lab.IML-01657.iso.1,0.7268103361129761
1316,site.03.subj.GB-92320016.lab.IML-01821.iso.1,0.7269245982170105
1317,site.03.subj.GB-92340121.lab.IML-01840.iso.1,0.7269245982170105
1318,site.03.subj.GB-92550009.lab.IML-01779.iso.1,0.7269245982170105
1319,site.03.subj.GB-92550119.lab.IML-01776.iso.1,0.727330207824707
1320,site.03.subj.GB-92620004.lab.IML-01794.iso.1,0.7269245982170105
1321,site.03.subj.GB-92620043.lab.IML-01790.iso.1,0.7269245982170105
1322,site.03.subj.GB-92620080.lab.IML-01787.iso.1,0.7269245982170105
1323,site.03.subj.GB-92740050.lab.IML-01841.iso.1,0.7269245982170105
1324,site.03.subj.GB-92820114.lab.IML-01791.iso.1,0.7269245982170105
1325,site.03.subj.GB-92860015.lab.IML-01842.iso.1,0.7269245982170105
1326,site.03.subj.GB-92860017.lab.IML-01784.iso.1,0.7269245982170105
1327,site.03.subj.GB-92910045.lab.IML-01781.iso.1,0.7269245982170105
1328,site.03.subj.GB-92910077.lab.IML-01788.iso.1,0.7269245982170105
1329,site.03.subj.GB-92940064.lab.IML-01786.iso.1,0.7269245982170105
1330,site.03.subj.GB-92940125.lab.IML-01845.iso.1,0.7269245982170105
1331,site.03.subj.GB-92950076.lab.IML-01843.iso.1,0.7269245982170105
1332,site.03.subj.GB-93110009.lab.IML-01862.iso.1,0.7336965799331665
1333,site.03.subj.GB-93110012.lab.IML-01857.iso.1,0.7269245982170105
1334,site.03.subj.GB-93120084.lab.IML-01833.iso.1,0.7269245982170105
1335,site.03.subj.GB-93130001.lab.IML-01873.iso.1,0.7269245982170105
1336,site.03.subj.GB-93130006.lab.IML-01958.iso.1,0.7269245982170105
1337,site.03.subj.GB-93140038.lab.IML-01852.iso.1,0.7269245982170105
1338,site.03.subj.GB-93140098.lab.IML-01886.iso.1,0.7267464995384216
1339,site.03.subj.GB-93140102.lab.IML-01795.iso.1,0.7269245982170105
1340,site.03.subj.GB-93140103.lab.IML-01838.iso.1,0.7269245982170105
1341,site.03.subj.GB-93140104.lab.IML-01844.iso.1,0.7269245982170105
1342,site.03.subj.GB-93220041.lab.IML-01836.iso.1,0.7269245386123657
1343,site.03.subj.GB-93220065.lab.IML-01888.iso.1,0.7269245386123657
1344,site.03.subj.GB-93220128.lab.IML-01837.iso.1,0.724376916885376
1345,site.03.subj.GB-93230049.lab.IML-01850.iso.1,0.7269245982170105
1346,site.03.subj.GB-93240013.lab.IML-01959.iso.1,0.7269245982170105
1347,site.03.subj.GB-93240016.lab.IML-01875.iso.1,0.7269245982170105
1348,site.03.subj.GB-93310071.lab.IML-01872.iso.1,0.7269245982170105
1349,site.03.subj.GB-93320027.lab.IML-01964.iso.1,0.7269245982170105
1350,site.03.subj.GB-93320099.lab.IML-01847.iso.1,0.7283157706260681
1351,site.03.subj.GB-93320123.lab.IML-01849.iso.1,0.7269245982170105
1352,site.03.subj.GB-93330011.lab.IML-01877.iso.1,0.7269245982170105
1353,site.03.subj.GB-93350039.lab.IML-01859.iso.1,0.7269245982170105
1354,site.03.subj.GB-93350042.lab.IML-01848.iso.1,0.7269245982170105
1355,site.03.subj.GB-93350104.lab.IML-01861.iso.1,0.7269245982170105
1356,site.03.subj.GB-93360048.lab.IML-01858.iso.1,0.7269245982170105
1357,site.03.subj.GB-93430079.lab.IML-01965.iso.1,0.7269245982170105
1358,site.03.subj.GB-93430100.lab.IML-01834.iso.1,0.7269245982170105
1359,site.03.subj.GB-93450028.lab.IML-01960.iso.1,0.7269245982170105
1360,site.03.subj.GB-93460032.lab.IML-01957.iso.1,0.7269245982170105
1361,site.03.subj.GB-93520035.lab.IML-01880.iso.1,0.7269245982170105
1362,site.03.subj.GB-93520041.lab.IML-01882.iso.1,0.7269245982170105
1363,site.03.subj.GB-93520127.lab.IML-01967.iso.1,0.7269245982170105
1364,site.03.subj.GB-93530001.lab.IML-01856.iso.1,0.7269245982170105
1365,site.03.subj.GB-93530007.lab.IML-01963.iso.1,0.7269245982170105
1366,site.03.subj.GB-93530151.lab.IML-01935.iso.1,0.7269245982170105
1367,site.03.subj.GB-93530172.lab.IML-01966.iso.1,0.7269245982170105
1368,site.03.subj.GB-93530222.lab.IML-01864.iso.1,0.7309238910675049
1369,site.03.subj.GB-93550001.lab.IML-01874.iso.1,0.7269245982170105
1370,site.03.subj.GB-93550017.lab.IML-01962.iso.1,0.7269245982170105
1371,site.03.subj.GB-93610028.lab.IML-02027.iso.1,0.7269706726074219
1372,site.03.subj.GB-93610060.lab.IML-01885.iso.1,0.7269245982170105
1373,site.03.subj.GB-93640069.lab.IML-01881.iso.1,0.7269245982170105
1374,site.03.subj.GB-93650096.lab.IML-01936.iso.1,0.7269245386123657
1375,site.03.subj.GB-93720103.lab.IML-01961.iso.1,0.7283157706260681
1376,site.03.subj.GB-93740037.lab.IML-01884.iso.1,0.7269245982170105
1377,site.03.subj.GB-93750090.lab.IML-02026.iso.1,0.7269245982170105
1378,site.03.subj.GB-93810012.lab.IML-02020.iso.1,0.7269245982170105
1379,site.03.subj.GB-93850089.lab.IML-02036.iso.1,0.7269245982170105
1380,site.03.subj.GB-93930014.lab.IML-01917.iso.1,0.7269245982170105
1381,site.03.subj.GB-94010065.lab.IML-02028.iso.1,0.726547122001648
1382,site.03.subj.GB-94020062.lab.IML-02032.iso.1,0.7269245982170105
1383,site.03.subj.GB-94020164.lab.IML-01980.iso.1,0.7269245982170105
1384,site.03.subj.GB-94140149.lab.IML-01922.iso.1,0.7269245982170105
1385,site.03.subj.GB-94140150.lab.IML-02029.iso.1,0.7269245982170105
1386,site.03.subj.GB-94150038.lab.IML-02039.iso.1,0.7269245982170105
1387,site.03.subj.GB-94210026.lab.IML-01921.iso.1,0.7269245982170105
1388,site.03.subj.GB-94210061.lab.IML-02030.iso.1,0.7269245982170105
1389,site.03.subj.GB-94230022.lab.IML-02034.iso.1,0.7266734838485718
1390,site.03.subj.GB-94240001.lab.IML-01932.iso.1,0.7269245982170105
1391,site.03.subj.GB-94240131.lab.IML-01919.iso.1,0.7269245982170105
1392,site.03.subj.GB-94250082.lab.IML-01918.iso.1,0.7269245982170105
1393,site.03.subj.GB-94320064.lab.IML-01924.iso.1,0.7269245982170105
1394,site.03.subj.GB-94320066.lab.IML-01926.iso.1,0.7270646095275879
1395,site.03.subj.GB-94330052.lab.IML-01925.iso.1,0.7269245982170105
1396,site.03.subj.GB-94340127.lab.IML-01923.iso.1,0.7249053716659546
1397,site.03.subj.GB-94420012.lab.IML-01930.iso.1,0.7269245982170105
1398,site.03.subj.GB-94520109.lab.IML-01928.iso.1,0.7269245982170105
1399,site.03.subj.GB-94610089.lab.IML-01934.iso.1,0.7269245982170105
1400,site.03.subj.IML-00001.lab.T129.iso.1,0.7269245982170105
1401,site.03.subj.IML-00141.lab.T8147.iso.1,0.7243556380271912
1402,site.03.subj.IML-00168.lab.T8727.iso.1,0.7269245982170105
1403,site.03.subj.JPN-R2011-0061.lab.JPN-R2011-0061.iso.1,0.22531414031982422
1404,site.03.subj.JPN-R2011-0065.lab.JPN-R2011-0065.iso.1,0.7216141223907471
1405,site.03.subj.JPN-R2012-00021.lab.03-JPN-R2012-0021.iso.1,0.7268037796020508
1406,site.03.subj.JPN-R2012-0005.lab.03-JPN-R2012-0005.iso.1,0.22531414031982422
1407,site.03.subj.JPN-R2012-0006.lab.03-JPN-R2012-0006.iso.1,0.2260695993900299
1408,site.03.subj.JPN-R2012-0011.lab.JPN-R2012-0011.iso.1,0.22535791993141174
1409,site.03.subj.JPN-R2012-0022.lab.JPN-R2012-0022.iso.1,0.12408733367919922
1410,site.03.subj.JPN-R2012-0023.lab.JPN-R2012-0023.iso.1,0.7270429134368896
1411,site.03.subj.JPN-R2012-0028.lab.JPN-R2012-0028.iso.1,0.7269190549850464
1412,site.03.subj.JPN-R2012-0029.lab.JPN-R2012-0029.iso.1,0.22584012150764465
1413,site.03.subj.JPN-R2012-0044.lab.JPN-R2012-0044.iso.1,0.7269245982170105
1414,site.03.subj.JPN-R2012-0045.lab.JPN-R2012-0045.iso.1,0.16480815410614014
1415,site.03.subj.JPN-R2012-0080.lab.JPN-R2012-0080.iso.1,0.22516679763793945
1416,site.03.subj.JPN-R2012-0082.lab.JPN-R2012-0082.iso.1,0.7273896932601929
1417,site.03.subj.JPN-R2012-0086.lab.JPN-R2012-0086.iso.1,0.7270899415016174
1418,site.03.subj.JPN-R2012-0087.lab.JPN-R2012-0087.iso.1,0.04338708519935608
1419,site.03.subj.JPN-R2012-0088.lab.JPN-R2012-0088.iso.1,0.22531414031982422
1420,site.03.subj.JPN-R2013-0092.lab.JPN-R2013-0092.iso.1,0.2276478111743927
1421,site.03.subj.JPN-R2013-0095.lab.JPN-R2013-0095.iso.1,0.7258724570274353
1422,site.03.subj.JPN-R2013-0099.lab.JPN-R2013-0099.iso.1,0.04331648349761963
1423,site.03.subj.JPN-R2014-0103.lab.03-JPN-R2014-0103.iso.1,0.16484639048576355
1424,site.03.subj.JPN-R2014-0110.lab.03-JPN-R2014-0110.iso.1,0.22531414031982422
1425,site.03.subj.JPN-R2014-0111.lab.03-JPN-R2014-0111.iso.1,0.7216141223907471
1426,site.03.subj.JPN-R2014-0113.lab.JPN-R2014-0113.iso.1,0.21622586250305176
1427,site.03.subj.KGZ-1264-2018.lab.1264-2018.iso.1,0.7269245982170105
1428,site.03.subj.KGZ-13412-2018.lab.13412-2018.iso.1,0.7269333600997925
1429,site.03.subj.KGZ-14331-2018.lab.14331-2018.iso.1,0.7263977527618408
1430,site.03.subj.KGZ-15335-2018.lab.IML-00584.iso.1,0.7269245982170105
1431,site.03.subj.KGZ-3280-2018.lab.3280-2018.iso.1,0.726438581943512
1432,site.03.subj.KGZ-5296-2018.lab.5296-2018.iso.1,0.728301465511322
1433,site.03.subj.KGZ-5607-2018.lab.5607-2018.iso.1,0.7265424728393555
1434,site.03.subj.KGZ-5608-2018.lab.5608-2018.iso.1,0.22288566827774048
1435,site.03.subj.KGZ-5747-2018.lab.5747-2018.iso.1,0.7269245982170105
1436,site.03.subj.KGZ-5751-2018.lab.5751-2018.iso.1,0.7266573905944824
1437,site.03.subj.KGZ-6423-2018.lab.6423-2018.iso.1,0.7269245982170105
1438,site.03.subj.KGZ-6505-2018.lab.6505-2018.iso.1,0.2245907187461853
1439,site.03.subj.KGZ-6527-2018.lab.6527-2018.iso.1,0.22450652718544006
1440,site.03.subj.KGZ-6576-2018.lab.6576-2018.iso.1,0.7269245982170105
1441,site.03.subj.KGZ-6711-2018.lab.6711-2018.iso.1,0.7269245982170105
1442,site.03.subj.KGZ-6834-2018.lab.6834-2018.iso.1,0.7267560362815857
1443,site.03.subj.KGZ-7080-2018.lab.7080-2018.iso.1,0.2266640067100525
1444,site.03.subj.KGZ-7162-2018.lab.7162-2018.iso.1,0.22531414031982422
1445,site.03.subj.KGZ-7919-2018.lab.7919-2018.iso.1,0.728301465511322
1446,site.03.subj.KYRG-1101.lab.IML-02070.iso.1,0.7269245982170105
1447,site.03.subj.T1005.lab.T1005.iso.1,0.7269245982170105
1448,site.03.subj.T1010.lab.IML-00008.iso.1,0.7269245982170105
1449,site.03.subj.T1012.lab.IML-00009.iso.1,0.7269245982170105
1450,site.03.subj.T1037.lab.T1037.iso.1,0.7269245982170105
1451,site.03.subj.T1059.lab.IML-00010.iso.1,0.7269245982170105
1452,site.03.subj.T1069.lab.T1069.iso.1,0.7269245982170105
1453,site.03.subj.T1176.lab.IML-00011.iso.1,0.7269245982170105
1454,site.03.subj.T1246.lab.IML-00013.iso.1,0.726313591003418
1455,site.03.subj.T1271.lab.IML-00014.iso.1,0.7269245982170105
1456,site.03.subj.T1399.lab.T1399.iso.1,0.7243556380271912
1457,site.03.subj.T1402.lab.IML-00017.iso.1,0.7269245982170105
1458,site.03.subj.T1409.lab.IML-00019.iso.1,0.7269245982170105
1459,site.03.subj.T1442.lab.IML-00020.iso.1,0.7269245982170105
1460,site.03.subj.T1454.lab.IML-00022.iso.1,0.7269245982170105
1461,site.03.subj.T1567.lab.IML-00024.iso.1,0.7269245982170105
1462,site.03.subj.T1613.lab.IML-00026.iso.1,0.7256729006767273
1463,site.03.subj.T1695.lab.IML-00027.iso.1,0.7269245982170105
1464,site.03.subj.T1706.lab.IML-00028.iso.1,0.7269245982170105
1465,site.03.subj.T1844.lab.IML-00030.iso.1,0.7269245982170105
1466,site.03.subj.T1851.lab.IML-00031.iso.1,0.7269245982170105
1467,site.03.subj.T1978.lab.IML-00033.iso.1,0.7269245982170105
1468,site.03.subj.T1992.lab.IML-00034.iso.1,0.7269245982170105
1469,site.03.subj.T2100.lab.IML-00035.iso.1,0.7269245982170105
1470,site.03.subj.T2101.lab.IML-00036.iso.1,0.7269245386123657
1471,site.03.subj.T2243.lab.IML-00038.iso.1,0.725217342376709
1472,site.03.subj.T2245.lab.IML-00039.iso.1,0.7269245982170105
1473,site.03.subj.T2266.lab.IML-00040.iso.1,0.7269245982170105
1474,site.03.subj.T231.lab.T231.iso.1,0.7269245982170105
1475,site.03.subj.T232.lab.T232.iso.1,0.7269245982170105
1476,site.03.subj.T2440.lab.IML-00042.iso.1,0.30769971013069153
1477,site.03.subj.T2447.lab.IML-00043.iso.1,0.7281981706619263
1478,site.03.subj.T2456.lab.IML-00044.iso.1,0.7269245982170105
1479,site.03.subj.T2531.lab.IML-00045.iso.1,0.7269245982170105
1480,site.03.subj.T2561.lab.IML-00046.iso.1,0.7269245982170105
1481,site.03.subj.T2976.lab.IML-00048.iso.1,0.7271054983139038
1482,site.03.subj.T298.lab.T298.iso.1,0.7265803813934326
1483,site.03.subj.T359.lab.IML-00003.iso.1,0.7269245982170105
1484,site.03.subj.T3598.lab.IML-00051.iso.1,0.7269245982170105
1485,site.03.subj.T3604.lab.IML-00052.iso.1,0.7269245982170105
1486,site.03.subj.T3619.lab.IML-00053.iso.1,0.7275274991989136
1487,site.03.subj.T3908.lab.IML-00054.iso.1,0.7269245982170105
1488,site.03.subj.T4065.lab.IML-00055.iso.1,0.7269245982170105
1489,site.03.subj.T4445.lab.IML-00057.iso.1,0.7265180349349976
1490,site.03.subj.T4475.lab.IML-00058.iso.1,0.7269245982170105
1491,site.03.subj.T4481.lab.IML-00059.iso.1,0.7269245982170105
1492,site.03.subj.T4486.lab.IML-00060.iso.1,0.7263977527618408
1493,site.03.subj.T4487.lab.IML-00061.iso.1,0.30769971013069153
1494,site.03.subj.T4666.lab.IML-00062.iso.1,0.728301465511322
1495,site.03.subj.T4683.lab.IML-00063.iso.1,0.7265803813934326
1496,site.03.subj.T4759.lab.IML-00064.iso.1,0.7269245982170105
1497,site.03.subj.T4766.lab.IML-00065.iso.1,0.7269245982170105
1498,site.03.subj.T4951.lab.IML-00067.iso.1,0.7269245982170105
1499,site.03.subj.T4965.lab.IML-00068.iso.1,0.7269245982170105
1500,site.03.subj.T5.lab.T5.iso.1,0.7269245982170105
1501,site.03.subj.T5279.lab.IML-00069.iso.1,0.7269245982170105
1502,site.03.subj.T5336.lab.IML-00070.iso.1,0.7285271883010864
1503,site.03.subj.T5339.lab.IML-00071.iso.1,0.7269245386123657
1504,site.03.subj.T5342.lab.IML-00072.iso.1,0.7269245982170105
1505,site.03.subj.T5423.lab.IML-00073.iso.1,0.7269245982170105
1506,site.03.subj.T5437.lab.IML-00074.iso.1,0.7269245982170105
1507,site.03.subj.T5448.lab.IML-00075.iso.1,0.7271054983139038
1508,site.03.subj.T5462.lab.IML-00076.iso.1,0.7269245982170105
1509,site.03.subj.T5554.lab.IML-00077.iso.1,0.3264158368110657
1510,site.03.subj.T5574.lab.IML-00078.iso.1,0.7269245982170105
1511,site.03.subj.T5578.lab.IML-00079.iso.1,0.7269245982170105
1512,site.03.subj.T5866.lab.IML-00080.iso.1,0.7269245982170105
1513,site.03.subj.T5911.lab.IML-00081.iso.1,0.7269245982170105
1514,site.03.subj.T5985.lab.IML-00083.iso.1,0.7269245982170105
1515,site.03.subj.T5988.lab.IML-00084.iso.1,0.7269245982170105
1516,site.03.subj.T6003.lab.IML-00086.iso.1,0.7256729006767273
1517,site.03.subj.T6036.lab.IML-00087.iso.1,0.7269245982170105
1518,site.03.subj.T6103.lab.IML-00088.iso.1,0.7272908687591553
1519,site.03.subj.T6107.lab.IML-00089.iso.1,0.7269245982170105
1520,site.03.subj.T6134.lab.IML-00091.iso.1,0.728301465511322
1521,site.03.subj.T6237.lab.IML-00094.iso.1,0.7269245982170105
1522,site.03.subj.T6300.lab.IML-00095.iso.1,0.7269245982170105
1523,site.03.subj.T6364.lab.IML-00096.iso.1,0.7269245982170105
1524,site.03.subj.T6384.lab.IML-00097.iso.1,0.7269245982170105
1525,site.03.subj.T6389.lab.IML-00098.iso.1,0.7269245982170105
1526,site.03.subj.T6450.lab.IML-00099.iso.1,0.7269245982170105
1527,site.03.subj.T6473.lab.IML-00100.iso.1,0.7269245982170105
1528,site.03.subj.T6532.lab.IML-00101.iso.1,0.7269245982170105
1529,site.03.subj.T6539.lab.IML-00102.iso.1,0.7269245982170105
1530,site.03.subj.T6548.lab.IML-00103.iso.1,0.7269245982170105
1531,site.03.subj.T6577.lab.IML-00104.iso.1,0.7271054983139038
1532,site.03.subj.T6686.lab.IML-00107.iso.1,0.7283059358596802
1533,site.03.subj.T6979.lab.IML-00108.iso.1,0.7269245982170105
1534,site.03.subj.T6983.lab.IML-00109.iso.1,0.7269245386123657
1535,site.03.subj.T7017.lab.IML-00111.iso.1,0.7269245386123657
1536,site.03.subj.T7089.lab.IML-00113.iso.1,0.7269245982170105
1537,site.03.subj.T7090.lab.IML-00114.iso.1,0.7269245982170105
1538,site.03.subj.T7169.lab.IML-00117.iso.1,0.7269245982170105
1539,site.03.subj.T7331.lab.IML00135.iso.1,0.7268037796020508
1540,site.03.subj.T7377.lab.IML00136.iso.1,0.7269245982170105
1541,site.03.subj.T7598.lab.IML00127.iso.1,0.7269245982170105
1542,site.03.subj.T7615.lab.IML00128.iso.1,0.7265180349349976
1543,site.03.subj.T7617.lab.IML00129.iso.1,0.7269245982170105
1544,site.03.subj.T7690.lab.IML00130.iso.1,0.7264247536659241
1545,site.03.subj.T7693.lab.IML00131.iso.1,0.7269245982170105
1546,site.03.subj.T7723.lab.IML00132.iso.1,0.7269245982170105
1547,site.03.subj.T7726.lab.IML-00118.iso.1,0.726832389831543
1548,site.03.subj.T7747.lab.IML-00119.iso.1,0.7269245982170105
1549,site.03.subj.T7793.lab.IML-00120.iso.1,0.7269245982170105
1550,site.03.subj.T7801.lab.IML-00121.iso.1,0.7269245982170105
1551,site.03.subj.T7858.lab.IML-00122.iso.1,0.7269245982170105
1552,site.03.subj.T7897.lab.IML-00124.iso.1,0.7269245982170105
1553,site.03.subj.T7979.lab.IML00143.iso.1,0.7269245982170105
1554,site.03.subj.T8041.lab.IML00144.iso.1,0.22288566827774048
1555,site.03.subj.T8053.lab.IML00139.iso.1,0.7269245982170105
1556,site.03.subj.T8153.lab.IML00145.iso.1,0.7283059358596802
1557,site.03.subj.T8173.lab.IML00147.iso.1,0.7269245982170105
1558,site.03.subj.T8229.lab.IML00148.iso.1,0.7269245982170105
1559,site.03.subj.T8250.lab.IML00150.iso.1,0.7269245982170105
1560,site.03.subj.T8255.lab.IML00151.iso.1,0.7269245982170105
1561,site.03.subj.T8267.lab.IML00152.iso.1,0.7269245982170105
1562,site.03.subj.T837.lab.IML-00005.iso.1,0.12569954991340637
1563,site.03.subj.T8383.lab.IML00153.iso.1,0.7269245982170105
1564,site.03.subj.T8393.lab.IML00155.iso.1,0.7265816926956177
1565,site.03.subj.T8457.lab.IML00156.iso.1,0.7269245982170105
1566,site.03.subj.T8465.lab.IML00157.iso.1,0.7269245386123657
1567,site.03.subj.T8532.lab.IML00158.iso.1,0.7265180349349976
1568,site.03.subj.T8545.lab.IML00160.iso.1,0.7269245982170105
1569,site.03.subj.T8551.lab.IML-00125.iso.1,0.7269245982170105
1570,site.03.subj.T8558.lab.IML00161.iso.1,0.7269245982170105
1571,site.03.subj.T8611.lab.IML00162.iso.1,0.7269245982170105
1572,site.03.subj.T8662.lab.IML00163.iso.1,0.7269245982170105
1573,site.03.subj.T8694.lab.IML00165.iso.1,0.7271054983139038
1574,site.03.subj.T8704.lab.IML00166.iso.1,0.7269245982170105
1575,site.03.subj.T8705.lab.IML00167.iso.1,0.7269245982170105
1576,site.03.subj.T874.lab.IML-00006.iso.1,0.7269245982170105
1577,site.03.subj.T8756.lab.IML00164.iso.1,0.7269245982170105
1578,site.03.subj.T8800.lab.IML00169.iso.1,0.7271054983139038
1579,site.03.subj.T8833.lab.IML00170.iso.1,0.7269245982170105
1580,site.03.subj.T8834.lab.IML00171.iso.1,0.7269245982170105
1581,site.03.subj.T8845.lab.IML00172.iso.1,0.7269245982170105
1582,site.03.subj.T8858.lab.IML00174.iso.1,0.22531414031982422
1583,site.03.subj.T8873.lab.IML00175.iso.1,0.7269245982170105
1584,site.03.subj.T8958.lab.IML00176.iso.1,0.7269245982170105
1585,site.03.subj.T8983.lab.IML-00177.iso.1,0.7269245982170105
1586,site.03.subj.UA1-2017.lab.UA1-2017.iso.1,0.7243556380271912
1587,site.03.subj.UA11-2017.lab.UA11-2017.iso.1,0.7268037796020508
1588,site.03.subj.UA12-2017.lab.UA12-2017.iso.1,0.7269245982170105
1589,site.03.subj.UA13-2017.lab.UA13-2017.iso.1,0.7269245982170105
1590,site.03.subj.UA14-2017.lab.UA14-2017.iso.1,0.7269245982170105
1591,site.03.subj.UA15-2017.lab.UA15-2017.iso.1,0.7269245982170105
1592,site.03.subj.UA17-2017.lab.UA17-2017.iso.1,0.7269245982170105
1593,site.03.subj.UA18-2017.lab.UA18-2017.iso.1,0.7269245982170105
1594,site.03.subj.UA19-2017.lab.UA19-2017.iso.1,0.7269245982170105
1595,site.03.subj.UA20-2017.lab.UA20-2017.iso.1,0.7269245982170105
1596,site.03.subj.UA21-2017.lab.UA21-2017.iso.1,0.7265816926956177
1597,site.03.subj.UA23-2017.lab.UA23-2017.iso.1,0.7258840799331665
1598,site.03.subj.UA24-2017.lab.UA24-2017.iso.1,0.7269245386123657
1599,site.03.subj.UA25-2017.lab.UA25-2017.iso.1,0.3076997399330139
1600,site.03.subj.UA26-2017.lab.UA26-2017.iso.1,0.30769971013069153
1601,site.03.subj.UA29-2017.lab.UA29-2017.iso.1,0.7267335057258606
1602,site.03.subj.UA3-2017.lab.UA3-2017.iso.1,0.7269245982170105
1603,site.03.subj.UA4-2017.lab.UA4-2017.iso.1,0.7269245982170105
1604,site.03.subj.UA5-2017.lab.UA5-2017.iso.1,0.7269245982170105
1605,site.03.subj.UA7-2017.lab.UA7-2017.iso.1,0.7269245982170105
1606,site.03.subj.UA8-2017.lab.UA8-2017.iso.1,0.7270475625991821
1607,site.03.subj.UA9-2017.lab.UA9-2017.iso.1,0.7269245982170105
1608,site.04.subj.00006.lab.632664.iso.1,0.7269245982170105
1609,site.04.subj.00007.lab.627175.iso.1,0.7268712520599365
1610,site.04.subj.00010.lab.633681.iso.1,0.7269245982170105
1611,site.04.subj.00011.lab.629655.iso.1,0.22531414031982422
1612,site.04.subj.00013.lab.632644.iso.1,0.7269245982170105
1613,site.04.subj.00015.lab.631149.iso.1,0.7280927300453186
1614,site.04.subj.00016.lab.632901.iso.1,0.7265497446060181
1615,site.04.subj.00020.lab.628076.iso.1,0.7268527746200562
1616,site.04.subj.00021.lab.633418.iso.1,0.7269245982170105
1617,site.04.subj.00022.lab.631450.iso.1,0.7269250154495239
1618,site.04.subj.00023.lab.632635.iso.1,0.7279781103134155
1619,site.04.subj.00024.lab.631993.iso.1,0.7269245982170105
1620,site.04.subj.00025.lab.631903.iso.1,0.7269245982170105
1621,site.04.subj.00027.lab.714176.iso.1,0.7269245982170105
1622,site.04.subj.00028.lab.631688.iso.1,0.7269245982170105
1623,site.04.subj.00035.lab.632506.iso.1,0.7269245982170105
1624,site.04.subj.00036.lab.629907.iso.1,0.7269245982170105
1625,site.04.subj.00037.lab.632619.iso.1,0.7269250154495239
1626,site.04.subj.00040.lab.634059.iso.1,0.5559293031692505
1627,site.04.subj.00041.lab.634315.iso.1,0.7269245982170105
1628,site.04.subj.00042.lab.631456.iso.1,0.7269245982170105
1629,site.04.subj.00045.lab.629097.iso.1,0.7269245982170105
1630,site.04.subj.00046.lab.713882.iso.1,0.7270562648773193
1631,site.04.subj.00048.lab.633132.iso.1,0.7282249331474304
1632,site.04.subj.00050.lab.633275.iso.1,0.7263076305389404
