,Isolate,KANAMYCIN
1259,site.03.subj.GB-83230086.lab.GB-83230086.iso.1,0.8772202134132385
1260,site.03.subj.GB-83230131.lab.83230131.iso.1,0.856346845626831
1261,site.03.subj.GB-83240001.lab.83240001.iso.1,0.856346845626831
1262,site.03.subj.GB-83240055.lab.GB-83240055.iso.1,0.8564733266830444
1263,site.03.subj.GB-83240060.lab.GB-83240060.iso.1,0.856346845626831
1264,site.03.subj.GB-83250007.lab.83250007.iso.1,0.856346845626831
1265,site.03.subj.GB-83260035.lab.83260035.iso.1,0.856346845626831
1266,site.03.subj.GB-83260036.lab.83260036.iso.1,0.856346845626831
1267,site.03.subj.GB-83310031.lab.83310031.iso.1,0.856346845626831
1268,site.03.subj.GB-83320067.lab.83320067.iso.1,0.856346845626831
1269,site.03.subj.GB-83340002.lab.83340002.iso.1,0.856346845626831
1270,site.03.subj.GB-83340034.lab.83340034.iso.1,0.856346845626831
1271,site.03.subj.GB-83340053.lab.83340053.iso.1,0.856346845626831
1272,site.03.subj.GB-83340057.lab.GB-83340057.iso.1,0.856346845626831
1273,site.03.subj.GB-83350064.lab.83350064.iso.1,0.856346845626831
1274,site.03.subj.GB-83350073.lab.83350073.iso.1,0.856346845626831
1275,site.03.subj.GB-83350075.lab.83350075.iso.1,0.09435620903968811
1276,site.03.subj.GB-83350076.lab.83350076.iso.1,0.05115765333175659
1277,site.03.subj.GB-83360003.lab.83360003.iso.1,0.8772202134132385
1278,site.03.subj.GB-83360004.lab.83360004.iso.1,0.8567267060279846
1279,site.03.subj.GB-83410084.lab.GB-83410084.iso.1,0.856346845626831
1280,site.03.subj.GB-83420030.lab.83420030.iso.1,0.856346845626831
1281,site.03.subj.GB-83420081.lab.GB-83420081.iso.1,0.8564860820770264
1282,site.03.subj.GB-83420097.lab.83420097.iso.1,0.8772202134132385
1283,site.03.subj.GB-83420116.lab.GB-83420116.iso.1,0.856346845626831
1284,site.03.subj.GB-83450017.lab.83450017.iso.1,0.856346845626831
1285,site.03.subj.GB-83450040.lab.83450040.iso.1,0.8565298318862915
1286,site.03.subj.GB-83450045.lab.83450045.iso.1,0.856346845626831
1287,site.03.subj.GB-83510009.lab.GB-83510009.iso.1,0.8564826250076294
1288,site.03.subj.GB-83510073.lab.83510073.iso.1,0.856346845626831
1289,site.03.subj.GB-83510074.lab.83510074.iso.1,0.856346845626831
1290,site.03.subj.GB-83520016.lab.83520016.iso.1,0.856346845626831
1291,site.03.subj.GB-83520074.lab.83520074.iso.1,0.8772202134132385
1292,site.03.subj.GB-83540001.lab.83540001.iso.1,0.8773309588432312
1293,site.03.subj.GB-83540049.lab.GB-83540049.iso.1,0.856346845626831
1294,site.03.subj.GB-83540075.lab.83540075.iso.1,0.856346845626831
1295,site.03.subj.GB-83540087.lab.GB-83540087.iso.1,0.856346845626831
1296,site.03.subj.GB-83560012.lab.83560012.iso.1,0.8724523782730103
1297,site.03.subj.GB-83610010.lab.83610010.iso.1,0.856346845626831
1298,site.03.subj.GB-83620041.lab.83620041.iso.1,0.8772202134132385
1299,site.03.subj.GB-83630060.lab.83630060.iso.1,0.8717641830444336
1300,site.03.subj.GB-83640015.lab.GB-83640015.iso.1,0.856346845626831
1301,site.03.subj.GB-83640118.lab.83640118.iso.1,0.856346845626831
1302,site.03.subj.GB-83650053.lab.83650053.iso.1,0.856346845626831
1303,site.03.subj.GB-83710009.lab.GB-83710009.iso.1,0.8553582429885864
1304,site.03.subj.GB-83710064.lab.83710064.iso.1,0.8560283780097961
1305,site.03.subj.GB-83720025.lab.83720025.iso.1,0.856346845626831
1306,site.03.subj.GB-83740052.lab.83740052.iso.1,0.856346845626831
1307,site.03.subj.GB-83740101.lab.83740101.iso.1,0.856346845626831
1308,site.03.subj.GB-83750020.lab.GB-83750020.iso.1,0.856346845626831
1309,site.03.subj.GB-83750038.lab.83750038.iso.1,0.856346845626831
1310,site.03.subj.GB-83750042.lab.83750042.iso.1,0.8562030792236328
1311,site.03.subj.GB-83760009.lab.GB-83760009.iso.1,0.8772202134132385
1312,site.03.subj.GB-83810022.lab.83810022.iso.1,0.856346845626831
1313,site.03.subj.GB-83820146.lab.83820146.iso.1,0.856346845626831
1314,site.03.subj.GB-83820148.lab.83820148.iso.1,0.856346845626831
1315,site.03.subj.GB-83830009.lab.GB-83830009.iso.1,0.856346845626831
1316,site.03.subj.GB-83830125.lab.83830125.iso.1,0.856346845626831
1317,site.03.subj.GB-83830126.lab.83830126.iso.1,0.8772202134132385
1318,site.03.subj.GB-83840008.lab.IML-01807.iso.1,0.856346845626831
1319,site.03.subj.GB-83840133.lab.83840133.iso.1,0.856346845626831
1320,site.03.subj.GB-83850123.lab.GB-83850123.iso.1,0.856346845626831
1321,site.03.subj.GB-83850140.lab.83850140.iso.1,0.856346845626831
1322,site.03.subj.GB-83860023.lab.GB-83860023.iso.1,0.856346845626831
1323,site.03.subj.GB-83910010.lab.GB-83910010.iso.1,0.856346845626831
1324,site.03.subj.GB-83910097.lab.GB-83910097.iso.1,0.856346845626831
1325,site.03.subj.GB-83940007.lab.IML-02012.iso.1,0.8607093095779419
1326,site.03.subj.GB-83940122.lab.IML-01913.iso.1,0.856346845626831
1327,site.03.subj.GB-83940123.lab.GB-83940123.iso.1,0.8571823835372925
1328,site.03.subj.GB-83960065.lab.GB-83960065.iso.1,0.856346845626831
1329,site.03.subj.GB-84020025.lab.GB-84020025.iso.1,0.8772202134132385
1330,site.03.subj.GB-84020103.lab.84020103.iso.1,0.856346845626831
1331,site.03.subj.GB-84020114.lab.GB-84020114.iso.1,0.8565608263015747
1332,site.03.subj.GB-84050021.lab.GB-84050021.iso.1,0.8566161394119263
1333,site.03.subj.GB-84120096.lab.GB-84120096.iso.1,0.856346845626831
1334,site.03.subj.GB-84120113.lab.GB-84120113.iso.1,0.856346845626831
1335,site.03.subj.GB-84130118.lab.GB-84130118.iso.1,0.8774387836456299
1336,site.03.subj.GB-84140056.lab.GB-84140056.iso.1,0.8560805916786194
1337,site.03.subj.GB-84150022.lab.GB-84150022.iso.1,0.856346845626831
1338,site.03.subj.GB-84160003.lab.IML-02016.iso.1,0.856346845626831
1339,site.03.subj.GB-84210002.lab.84210002.iso.1,0.8607093095779419
1340,site.03.subj.GB-84210116.lab.IML-01914.iso.1,0.856346845626831
1341,site.03.subj.GB-84230076.lab.IML-01806.iso.1,0.8772202134132385
1342,site.03.subj.GB-84230143.lab.IML-01804.iso.1,0.856346845626831
1343,site.03.subj.GB-84240036.lab.IML-01809.iso.1,0.8607093095779419
1344,site.03.subj.GB-84310070.lab.IML-01905.iso.1,0.8772202134132385
1345,site.03.subj.GB-84320110.lab.IML-01912.iso.1,0.8772202134132385
1346,site.03.subj.GB-84340035.lab.IML-01910.iso.1,0.8563463091850281
1347,site.03.subj.GB-84340042.lab.IML-02017.iso.1,0.856346845626831
1348,site.03.subj.GB-84420079.lab.IML-01800.iso.1,0.8564860820770264
1349,site.03.subj.GB-84430037.lab.IML-01908.iso.1,0.865653395652771
1350,site.03.subj.GB-84450023.lab.IML-01911.iso.1,0.856346845626831
1351,site.03.subj.GB-84450131.lab.IML-01805.iso.1,0.8571823835372925
1352,site.03.subj.GB-84450148.lab.IML-01817.iso.1,0.856346845626831
1353,site.03.subj.GB-84510019.lab.IML-01818.iso.1,0.856346845626831
1354,site.03.subj.GB-84520129.lab.IML-01904.iso.1,0.015585541725158691
1355,site.03.subj.GB-84520136.lab.IML-02015.iso.1,0.856346845626831
1356,site.03.subj.GB-84540055.lab.IML-01819.iso.1,0.856346845626831
1357,site.03.subj.GB-84550175.lab.IML-01826.iso.1,0.856346845626831
1358,site.03.subj.GB-84610030.lab.IML-02018.iso.1,0.856346845626831
1359,site.03.subj.GB-84610046.lab.IML-01812.iso.1,0.8607093095779419
1360,site.03.subj.GB-84630102.lab.IML-01813.iso.1,0.857708752155304
1361,site.03.subj.GB-84630183.lab.IML-01831.iso.1,0.856346845626831
1362,site.03.subj.GB-84640014.lab.IML-01797.iso.1,0.856346845626831
1363,site.03.subj.GB-84710011.lab.IML-01907.iso.1,0.8772202134132385
1364,site.03.subj.GB-84730015.lab.IML-01802.iso.1,0.8564860820770264
1365,site.03.subj.GB-84730088.lab.84730088.iso.1,0.015585541725158691
1366,site.03.subj.GB-84750033.lab.IML-01993.iso.1,0.856346845626831
1367,site.03.subj.GB-84750133.lab.IML-01810.iso.1,0.8717641830444336
1368,site.03.subj.GB-84760012.lab.IML-01829.iso.1,0.856346845626831
1369,site.03.subj.GB-84820107.lab.IML-01808.iso.1,0.8772202134132385
1370,site.03.subj.GB-84820142.lab.IML-01816.iso.1,0.856346845626831
1371,site.03.subj.GB-84820146.lab.IML-01827.iso.1,0.8607093095779419
1372,site.03.subj.GB-84840070.lab.IML-01798.iso.1,0.856346845626831
1373,site.03.subj.GB-84840120.lab.IML-01803.iso.1,0.856306791305542
1374,site.03.subj.GB-84840153.lab.IML-01830.iso.1,0.856346845626831
1375,site.03.subj.GB-84850101.lab.IML-01799.iso.1,0.856346845626831
1376,site.03.subj.GB-84850112.lab.IML-00653.iso.1,0.856346845626831
1377,site.03.subj.GB-84910090.lab.IML-00749.iso.1,0.856346845626831
1378,site.03.subj.GB-84920001.lab.IML-01815.iso.1,0.856346845626831
1379,site.03.subj.GB-84960050.lab.IML-01801.iso.1,0.856346845626831
1380,site.03.subj.GB-85010098.lab.85010098.iso.1,0.856346845626831
1381,site.03.subj.GB-85050015.lab.IML-01992.iso.1,0.856346845626831
1382,site.03.subj.GB-85160011.lab.IML-02049.iso.1,0.856346845626831
1383,site.03.subj.GB-85160118.lab.IML-02002.iso.1,0.2819133400917053
1384,site.03.subj.GB-85240039.lab.IML-01433.iso.1,0.8607093095779419
1385,site.03.subj.GB-90110058.lab.IML-02044.iso.1,0.856346845626831
1386,site.03.subj.GB-90140027.lab.90140027.iso.1,0.8772202134132385
1387,site.03.subj.GB-90140030.lab.IML-02005.iso.1,0.856346845626831
1388,site.03.subj.GB-90150011.lab.IML-01986.iso.1,0.8571640253067017
1389,site.03.subj.GB-90150034.lab.IML-01991.iso.1,0.856346845626831
1390,site.03.subj.GB-90240120.lab.IML-01987.iso.1,0.856346845626831
1391,site.03.subj.GB-90250027.lab.IML-02004.iso.1,0.8564035892486572
1392,site.03.subj.GB-90260010.lab.IML-01994.iso.1,0.8717641830444336
1393,site.03.subj.GB-90310060.lab.IML-01896.iso.1,0.856346845626831
1394,site.03.subj.GB-90320001.lab.IML-01997.iso.1,0.856346845626831
1395,site.03.subj.GB-90320008.lab.IML-01979.iso.1,0.856346845626831
1396,site.03.subj.GB-90350033.lab.IML-02011.iso.1,0.8606927990913391
1397,site.03.subj.GB-90350111.lab.IML-02001.iso.1,0.856346845626831
1398,site.03.subj.GB-90360027.lab.IML-02021.iso.1,0.8772202134132385
1399,site.03.subj.GB-90360040.lab.IML-01990.iso.1,0.856346845626831
1400,site.03.subj.GB-90410108.lab.IML-01996.iso.1,0.8561651706695557
1401,site.03.subj.GB-90420064.lab.IML-01998.iso.1,0.8569079637527466
1402,site.03.subj.GB-90420139.lab.IML-01915.iso.1,0.8564035892486572
1403,site.03.subj.GB-90430001.lab.IML-02000.iso.1,0.8552455902099609
1404,site.03.subj.GB-90440037.lab.IML-01975.iso.1,0.856346845626831
1405,site.03.subj.GB-90440162.lab.IML-01892.iso.1,0.856346845626831
1406,site.03.subj.GB-90450148.lab.90450148.iso.1,0.856346845626831
1407,site.03.subj.GB-90510053.lab.IML-01898.iso.1,0.856346845626831
1408,site.03.subj.GB-90520081.lab.IML-01897.iso.1,0.856346845626831
1409,site.03.subj.GB-90520094.lab.IML-02048.iso.1,0.856346845626831
1410,site.03.subj.GB-90540073.lab.IML-01899.iso.1,0.856346845626831
1411,site.03.subj.GB-90550042.lab.IML-01894.iso.1,0.8607093095779419
1412,site.03.subj.GB-90550057.lab.IML-02009.iso.1,0.8719831705093384
1413,site.03.subj.GB-90550076.lab.IML-01902.iso.1,0.856346845626831
1414,site.03.subj.GB-90550098.lab.IML-02043.iso.1,0.8772202134132385
1415,site.03.subj.GB-90550146.lab.IML-01968.iso.1,0.856346845626831
1416,site.03.subj.GB-90560039.lab.IML-01999.iso.1,0.865653395652771
1417,site.03.subj.GB-90610042.lab.IML-02040.iso.1,0.8772202134132385
1418,site.03.subj.GB-90610132.lab.IML-01982.iso.1,0.8509953618049622
1419,site.03.subj.GB-90620003.lab.IML-01893.iso.1,0.856346845626831
1420,site.03.subj.GB-90620146.lab.IML-02003.iso.1,0.856346845626831
1421,site.03.subj.GB-90620158.lab.IML-02022.iso.1,0.8772202134132385
1422,site.03.subj.GB-90640003.lab.IML-01895.iso.1,0.856346845626831
1423,site.03.subj.GB-90640090.lab.IML-02041.iso.1,0.856346845626831
1424,site.03.subj.GB-90710009.lab.IML-01985.iso.1,0.856626033782959
1425,site.03.subj.GB-90720148.lab.IML-01969.iso.1,0.856346845626831
1426,site.03.subj.GB-90730068.lab.IML-01971.iso.1,0.856346845626831
1427,site.03.subj.GB-90740034.lab.IML-01972.iso.1,0.856346845626831
1428,site.03.subj.GB-90750080.lab.IML-01900.iso.1,0.856346845626831
1429,site.03.subj.GB-90810029.lab.IML-01983.iso.1,0.8772202134132385
1430,site.03.subj.GB-90810036.lab.IML-01981.iso.1,0.015585541725158691
1431,site.03.subj.GB-90810105.lab.IML-01970.iso.1,0.856346845626831
1432,site.03.subj.GB-90810112.lab.IML-01973.iso.1,0.856346845626831
1433,site.03.subj.GB-90820082.lab.IML-02042.iso.1,0.8772202134132385
1434,site.03.subj.GB-90820134.lab.IML-02023.iso.1,0.856346845626831
1435,site.03.subj.GB-90840002.lab.IML-02008.iso.1,0.8774387836456299
1436,site.03.subj.GB-90840021.lab.IML-01984.iso.1,0.8772202134132385
1437,site.03.subj.GB-90920055.lab.IML-01977.iso.1,0.8607093095779419
1438,site.03.subj.GB-90940076.lab.IML-01989.iso.1,0.856346845626831
1439,site.03.subj.GB-90940094.lab.IML-01995.iso.1,0.856346845626831
1440,site.03.subj.GB-90940119.lab.IML-01901.iso.1,0.856346845626831
1441,site.03.subj.GB-90940120.lab.IML-01978.iso.1,0.856346845626831
1442,site.03.subj.GB-90950030.lab.IML-01976.iso.1,0.8607093095779419
1443,site.03.subj.GB-91020003.lab.IML-01903.iso.1,0.8607093095779419
1444,site.03.subj.GB-91450143.lab.IML-01559.iso.1,0.856346845626831
1445,site.03.subj.GB-91520038.lab.IML-01891.iso.1,0.856346845626831
1446,site.03.subj.GB-91540070.lab.IML-00993.iso.1,0.856346845626831
1447,site.03.subj.GB-91540133.lab.IML-01053.iso.1,0.8606927990913391
1448,site.03.subj.GB-91540138.lab.IML-01054.iso.1,0.8606927990913391
1449,site.03.subj.GB-91540140.lab.IML-01055.iso.1,0.8606927990913391
1450,site.03.subj.GB-91540141.lab.IML-01056.iso.1,0.8606927990913391
1451,site.03.subj.GB-91540144.lab.IML-01052.iso.1,0.8606927990913391
1452,site.03.subj.GB-91740042.lab.IML-01890.iso.1,0.856346845626831
1453,site.03.subj.GB-91760001.lab.IML-01889.iso.1,0.856346845626831
1454,site.03.subj.GB-91850100.lab.IML-01820.iso.1,0.856346845626831
1455,site.03.subj.GB-91920042.lab.IML-01868.iso.1,0.856346845626831
1456,site.03.subj.GB-91930006.lab.IML-01661.iso.1,0.856346845626831
1457,site.03.subj.GB-91930063.lab.IML-01869.iso.1,0.8772202134132385
1458,site.03.subj.GB-91940044.lab.IML-01659.iso.1,0.856346845626831
1459,site.03.subj.GB-91940164.lab.IML-01663.iso.1,0.8562220931053162
1460,site.03.subj.GB-92040075.lab.IML-01870.iso.1,0.8772202134132385
1461,site.03.subj.GB-92120013.lab.IML-01656.iso.1,0.8606927990913391
1462,site.03.subj.GB-92140126.lab.IML-01658.iso.1,0.8564035892486572
1463,site.03.subj.GB-92160046.lab.IML-01606.iso.1,0.856346845626831
1464,site.03.subj.GB-92250159.lab.IML-01172.iso.1,0.856346845626831
1465,site.03.subj.GB-92320016.lab.IML-01821.iso.1,0.856346845626831
1466,site.03.subj.GB-92340121.lab.IML-01840.iso.1,0.856346845626831
1467,site.03.subj.GB-92550009.lab.IML-01779.iso.1,0.8772202134132385
1468,site.03.subj.GB-92620004.lab.IML-01794.iso.1,0.856346845626831
1469,site.03.subj.GB-92620043.lab.IML-01790.iso.1,0.856346845626831
1470,site.03.subj.GB-92620080.lab.IML-01787.iso.1,0.856346845626831
1471,site.03.subj.GB-92660032.lab.IML-01863.iso.1,0.856346845626831
1472,site.03.subj.GB-92720070.lab.IML-01780.iso.1,0.856346845626831
1473,site.03.subj.GB-92730111.lab.IML-01825.iso.1,0.856346845626831
1474,site.03.subj.GB-92740005.lab.IML-01783.iso.1,0.856346845626831
1475,site.03.subj.GB-92740050.lab.IML-01841.iso.1,0.856346845626831
1476,site.03.subj.GB-92820114.lab.IML-01791.iso.1,0.856346845626831
1477,site.03.subj.GB-92840130.lab.IML-01823.iso.1,0.8724523782730103
1478,site.03.subj.GB-92840133.lab.IML-01793.iso.1,0.015585541725158691
1479,site.03.subj.GB-92860015.lab.IML-01842.iso.1,0.8564733266830444
1480,site.03.subj.GB-92860017.lab.IML-01784.iso.1,0.8561747670173645
1481,site.03.subj.GB-92920007.lab.IML-01785.iso.1,0.856346845626831
1482,site.03.subj.GB-92920118.lab.IML-01789.iso.1,0.8564860820770264
1483,site.03.subj.GB-92940064.lab.IML-01786.iso.1,0.8563323020935059
1484,site.03.subj.GB-92940125.lab.IML-01845.iso.1,0.856346845626831
1485,site.03.subj.GB-92960044.lab.IML-01839.iso.1,0.8607093095779419
1486,site.03.subj.GB-93060043.lab.IML-01792.iso.1,0.856346845626831
1487,site.03.subj.GB-93110009.lab.IML-01862.iso.1,0.856346845626831
1488,site.03.subj.GB-93110012.lab.IML-01857.iso.1,0.856346845626831
1489,site.03.subj.GB-93120084.lab.IML-01833.iso.1,0.856346845626831
1490,site.03.subj.GB-93130001.lab.IML-01873.iso.1,0.856346845626831
1491,site.03.subj.GB-93130006.lab.IML-01958.iso.1,0.09435620903968811
1492,site.03.subj.GB-93140026.lab.IML-01883.iso.1,0.856346845626831
1493,site.03.subj.GB-93140038.lab.IML-01852.iso.1,0.8597168922424316
1494,site.03.subj.GB-93140098.lab.IML-01886.iso.1,0.856346845626831
1495,site.03.subj.GB-93140102.lab.IML-01795.iso.1,0.856346845626831
1496,site.03.subj.GB-93140103.lab.IML-01838.iso.1,0.8563929796218872
1497,site.03.subj.GB-93140104.lab.IML-01844.iso.1,0.856346845626831
1498,site.03.subj.GB-93210092.lab.IML-01835.iso.1,0.856346845626831
1499,site.03.subj.GB-93220001.lab.IML-01772.iso.1,0.8567803502082825
1500,site.03.subj.GB-93220041.lab.IML-01836.iso.1,0.8562201261520386
1501,site.03.subj.GB-93220065.lab.IML-01888.iso.1,0.8774387836456299
1502,site.03.subj.GB-93220128.lab.IML-01837.iso.1,0.856346845626831
1503,site.03.subj.GB-93230096.lab.IML-01867.iso.1,0.856346845626831
1504,site.03.subj.GB-93240013.lab.IML-01959.iso.1,0.8607820272445679
1505,site.03.subj.GB-93240016.lab.IML-01875.iso.1,0.856346845626831
1506,site.03.subj.GB-93240070.lab.IML-01832.iso.1,0.8606927990913391
1507,site.03.subj.GB-93310071.lab.IML-01872.iso.1,0.852005660533905
1508,site.03.subj.GB-93320027.lab.IML-01964.iso.1,0.856429934501648
1509,site.03.subj.GB-93320099.lab.IML-01847.iso.1,0.856346845626831
1510,site.03.subj.GB-93320123.lab.IML-01849.iso.1,0.8772202134132385
1511,site.03.subj.GB-93350037.lab.IML-01876.iso.1,0.856346845626831
1512,site.03.subj.GB-93350039.lab.IML-01859.iso.1,0.856346845626831
1513,site.03.subj.GB-93350079.lab.IML-01846.iso.1,0.8772202134132385
1514,site.03.subj.GB-93350134.lab.IML-01879.iso.1,0.856346845626831
1515,site.03.subj.GB-93350196.lab.IML-01822.iso.1,0.856346845626831
1516,site.03.subj.GB-93360048.lab.IML-01858.iso.1,0.8772202134132385
1517,site.03.subj.GB-93410062.lab.IML-01860.iso.1,0.8772202134132385
1518,site.03.subj.GB-93430079.lab.IML-01965.iso.1,0.856346845626831
1519,site.03.subj.GB-93430100.lab.IML-01834.iso.1,0.856346845626831
1520,site.03.subj.GB-93430132.lab.IML-01865.iso.1,0.8724523782730103
1521,site.03.subj.GB-93440052.lab.IML-01878.iso.1,0.856346845626831
1522,site.03.subj.GB-93450028.lab.IML-01960.iso.1,0.8774387836456299
1523,site.03.subj.GB-93460032.lab.IML-01957.iso.1,0.09435620903968811
1524,site.03.subj.GB-93520035.lab.IML-01880.iso.1,0.856346845626831
1525,site.03.subj.GB-93520041.lab.IML-01882.iso.1,0.8606927990913391
1526,site.03.subj.GB-93520127.lab.IML-01967.iso.1,0.8570321798324585
1527,site.03.subj.GB-93530001.lab.IML-01856.iso.1,0.852005660533905
1528,site.03.subj.GB-93530007.lab.IML-01963.iso.1,0.8772202134132385
1529,site.03.subj.GB-93530021.lab.IML-01855.iso.1,0.856346845626831
1530,site.03.subj.GB-93530151.lab.IML-01935.iso.1,0.856346845626831
1531,site.03.subj.GB-93530172.lab.IML-01966.iso.1,0.856346845626831
1532,site.03.subj.GB-93530222.lab.IML-01864.iso.1,0.8772202134132385
1533,site.03.subj.GB-93550017.lab.IML-01962.iso.1,0.8772202134132385
1534,site.03.subj.GB-93610028.lab.IML-02027.iso.1,0.8566075563430786
1535,site.03.subj.GB-93610060.lab.IML-01885.iso.1,0.856429934501648
1536,site.03.subj.GB-93630025.lab.IML-02047.iso.1,0.8774125576019287
1537,site.03.subj.GB-93640069.lab.IML-01881.iso.1,0.8562029004096985
1538,site.03.subj.GB-93650096.lab.IML-01936.iso.1,0.8772202134132385
1539,site.03.subj.GB-93720004.lab.IML-01887.iso.1,0.856346845626831
1540,site.03.subj.GB-93720103.lab.IML-01961.iso.1,0.856346845626831
1541,site.03.subj.GB-93740037.lab.IML-01884.iso.1,0.856346845626831
1542,site.03.subj.GB-93750090.lab.IML-02026.iso.1,0.856346845626831
1543,site.03.subj.GB-93810012.lab.IML-02020.iso.1,0.856346845626831
1544,site.03.subj.GB-93850001.lab.IML-02035.iso.1,0.5478845238685608
1545,site.03.subj.GB-93850089.lab.IML-02036.iso.1,0.856346845626831
1546,site.03.subj.GB-93930014.lab.IML-01917.iso.1,0.856346845626831
1547,site.03.subj.GB-94010065.lab.IML-02028.iso.1,0.856346845626831
1548,site.03.subj.GB-94020062.lab.IML-02032.iso.1,0.856346845626831
1549,site.03.subj.GB-94020164.lab.IML-01980.iso.1,0.856346845626831
1550,site.03.subj.GB-94030030.lab.IML-02025.iso.1,0.856346845626831
1551,site.03.subj.GB-94110010.lab.IML-02033.iso.1,0.8772202134132385
1552,site.03.subj.GB-94140149.lab.IML-01922.iso.1,0.8772202134132385
1553,site.03.subj.GB-94140150.lab.IML-02029.iso.1,0.856346845626831
1554,site.03.subj.GB-94150038.lab.IML-02039.iso.1,0.856346845626831
1555,site.03.subj.GB-94210026.lab.IML-01921.iso.1,0.8562654256820679
1556,site.03.subj.GB-94210061.lab.IML-02030.iso.1,0.856346845626831
1557,site.03.subj.GB-94230022.lab.IML-02034.iso.1,0.8565067052841187
1558,site.03.subj.GB-94240001.lab.IML-01932.iso.1,0.856346845626831
1559,site.03.subj.GB-94240124.lab.IML-01916.iso.1,0.856346845626831
1560,site.03.subj.GB-94240131.lab.IML-01919.iso.1,0.856346845626831
1561,site.03.subj.GB-94250082.lab.IML-01918.iso.1,0.8564860820770264
1562,site.03.subj.GB-94320064.lab.IML-01924.iso.1,0.856346845626831
1563,site.03.subj.GB-94320066.lab.IML-01926.iso.1,0.8565170764923096
1564,site.03.subj.GB-94320106.lab.IML-02019.iso.1,0.856346845626831
1565,site.03.subj.GB-94330052.lab.IML-01925.iso.1,0.856346845626831
1566,site.03.subj.GB-94340127.lab.IML-01923.iso.1,0.874954342842102
1567,site.03.subj.GB-94350119.lab.IML-01933.iso.1,0.856346845626831
1568,site.03.subj.GB-94420012.lab.IML-01930.iso.1,0.856346845626831
1569,site.03.subj.GB-94460011.lab.IML-01929.iso.1,0.856346845626831
1570,site.03.subj.GB-94520001.lab.IML-01931.iso.1,0.8607093095779419
1571,site.03.subj.GB-94520109.lab.IML-01928.iso.1,0.8564085960388184
1572,site.03.subj.GB-94520120.lab.IML-01927.iso.1,0.856346845626831
1573,site.03.subj.GB-94610089.lab.IML-01934.iso.1,0.856346845626831
1574,site.03.subj.IML-00001.lab.T129.iso.1,0.856346845626831
1575,site.03.subj.IML-00141.lab.T8147.iso.1,0.856346845626831
1576,site.03.subj.IML-00168.lab.T8727.iso.1,0.856346845626831
1577,site.03.subj.JPN-R2011-0061.lab.JPN-R2011-0061.iso.1,0.856346845626831
1578,site.03.subj.JPN-R2011-0065.lab.JPN-R2011-0065.iso.1,0.10063853859901428
1579,site.03.subj.JPN-R2011-0071.lab.JPN-R2011-0071.iso.1,0.856346845626831
1580,site.03.subj.JPN-R2012-00013.lab.03-JPN-R2012-00013.iso.1,0.856346845626831
1581,site.03.subj.JPN-R2012-00021.lab.03-JPN-R2012-0021.iso.1,0.8741536140441895
1582,site.03.subj.JPN-R2012-0005.lab.03-JPN-R2012-0005.iso.1,0.8566690683364868
1583,site.03.subj.JPN-R2012-0006.lab.03-JPN-R2012-0006.iso.1,0.8541263341903687
1584,site.03.subj.JPN-R2012-0009.lab.03-JPN-R2012-0009.iso.1,0.856346845626831
1585,site.03.subj.JPN-R2012-0011.lab.JPN-R2012-0011.iso.1,0.856346845626831
1586,site.03.subj.JPN-R2012-0022.lab.JPN-R2012-0022.iso.1,0.8564415574073792
1587,site.03.subj.JPN-R2012-0023.lab.JPN-R2012-0023.iso.1,0.6643770337104797
1588,site.03.subj.JPN-R2012-0031.lab.JPN-R2012-0031.iso.1,0.07431969046592712
1589,site.03.subj.JPN-R2012-0044.lab.JPN-R2012-0044.iso.1,0.856346845626831
1590,site.03.subj.JPN-R2012-0045.lab.JPN-R2012-0045.iso.1,0.002464979887008667
1591,site.03.subj.JPN-R2012-0080.lab.JPN-R2012-0080.iso.1,0.002209395170211792
1592,site.03.subj.JPN-R2012-0082.lab.JPN-R2012-0082.iso.1,0.6780431270599365
1593,site.03.subj.JPN-R2012-0086.lab.JPN-R2012-0086.iso.1,0.015585541725158691
1594,site.03.subj.JPN-R2012-0087.lab.JPN-R2012-0087.iso.1,0.856346845626831
1595,site.03.subj.JPN-R2012-0088.lab.JPN-R2012-0088.iso.1,0.856429934501648
1596,site.03.subj.JPN-R2012-0089.lab.JPN-R2012-0089.iso.1,0.051218777894973755
1597,site.03.subj.JPN-R2013-0092.lab.JPN-R2013-0092.iso.1,0.856346845626831
1598,site.03.subj.JPN-R2013-0095.lab.JPN-R2013-0095.iso.1,0.8564027547836304
1599,site.03.subj.JPN-R2013-0099.lab.JPN-R2013-0099.iso.1,0.856346845626831
1600,site.03.subj.JPN-R2014-0103.lab.03-JPN-R2014-0103.iso.1,0.856346845626831
1601,site.03.subj.JPN-R2014-0110.lab.03-JPN-R2014-0110.iso.1,0.856346845626831
1602,site.03.subj.JPN-R2014-0111.lab.03-JPN-R2014-0111.iso.1,0.10063853859901428
1603,site.03.subj.JPN-R2014-0113.lab.JPN-R2014-0113.iso.1,0.051218777894973755
1604,site.03.subj.KGZ-13412-2018.lab.13412-2018.iso.1,0.856346845626831
1605,site.03.subj.KGZ-13420-2018.lab.13420-2018.iso.1,0.856346845626831
1606,site.03.subj.KGZ-14331-2018.lab.14331-2018.iso.1,0.05115765333175659
1607,site.03.subj.KGZ-15335-2018.lab.IML-00584.iso.1,0.856346845626831
1608,site.03.subj.KGZ-15516-2018.lab.15516-2018.iso.1,0.856346845626831
